date,open,high,low,close,sentiment_score
2020-02-14 00:00:00+07:00,949.6099853515625,958.4600219726562,946.989990234375,953.9500122070312,0.064
2020-02-17 00:00:00+07:00,952.8800048828125,957.9199829101562,950.52001953125,954.1699829101562,0.0
2020-02-18 00:00:00+07:00,951.5700073242188,963.5499877929688,951.1199951171875,956.280029296875,0.0
2020-02-19 00:00:00+07:00,960.0,964.6599731445312,959.9299926757812,964.3900146484375,0.4939
2020-02-20 00:00:00+07:00,967.989990234375,971.6500244140625,965.0399780273438,968.5399780273438,0.64225
2020-02-21 00:00:00+07:00,968.1699829101562,968.989990234375,955.8599853515625,957.3699951171875,-0.7096
2020-02-24 00:00:00+07:00,948.1199951171875,953.9099731445312,939.0900268554688,941.52001953125,-0.4063
2020-02-25 00:00:00+07:00,935.1599731445312,947.1799926757812,932.760009765625,941.6799926757812,0.19616666666666668
2020-02-26 00:00:00+07:00,933.6500244140625,935.0399780273438,922.6599731445312,922.6599731445312,0.03366666666666668
2020-02-27 00:00:00+07:00,920.1199951171875,920.6599731445312,889.6599731445312,892.760009765625,-0.09344999999999998
2020-02-28 00:00:00+07:00,866.1199951171875,880.3300170898438,846.02001953125,879.530029296875,-0.09344999999999998
2020-03-02 00:00:00+07:00,880.219970703125,888.219970703125,859.3300170898438,859.3300170898438,-0.13945
2020-03-03 00:00:00+07:00,876.27001953125,900.1900024414062,874.6300048828125,891.9400024414062,0.73455
2020-03-04 00:00:00+07:00,893.6900024414062,923.9600219726562,892.1400146484375,922.510009765625,0.8134
2020-03-05 00:00:00+07:00,931.969970703125,935.47998046875,912.5999755859375,919.6900024414062,-0.7275
2020-03-06 00:00:00+07:00,902.6599731445312,903.5999755859375,887.030029296875,887.030029296875,-0.7275
2020-03-09 00:00:00+07:00,852.780029296875,855.5599975585938,813.75,813.75,-0.43085
2020-03-10 00:00:00+07:00,816.9199829101562,848.1599731445312,816.9099731445312,832.469970703125,0.4593
2020-03-11 00:00:00+07:00,835.3200073242188,841.9500122070312,811.030029296875,819.77001953125,0.04294999999999999
2020-03-12 00:00:00+07:00,790.9199829101562,798.780029296875,769.6400146484375,769.6400146484375,-0.41935
2020-03-13 00:00:00+07:00,769.6400146484375,786.2100219726562,717.52001953125,777.27001953125,-0.10815000000000002
2020-03-16 00:00:00+07:00,777.27001953125,777.27001953125,729.6300048828125,731.9500122070312,-0.32230000000000003
2020-03-17 00:00:00+07:00,731.9500122070312,734.219970703125,682.8200073242188,683.6599731445312,-0.6184499999999999
2020-03-18 00:00:00+07:00,683.6599731445312,689.469970703125,647.1500244140625,655.6300048828125,-0.60985
2020-03-19 00:00:00+07:00,655.6300048828125,655.6300048828125,610.75,612.1199951171875,-0.6184499999999999
2020-03-20 00:00:00+07:00,612.1199951171875,642.3499755859375,573.5700073242188,624.760009765625,0.19055
2020-03-23 00:00:00+07:00,624.760009765625,624.760009765625,583.0,583.4099731445312,-0.42285
2020-03-24 00:00:00+07:00,583.4099731445312,614.9299926757812,566.3400268554688,566.8300170898438,-0.4101
2020-03-26 00:00:00+07:00,566.8300170898438,660.2899780273438,566.0499877929688,651.4099731445312,0.84785
2020-03-27 00:00:00+07:00,651.4099731445312,730.22998046875,651.4099731445312,698.780029296875,0.8555
2020-03-30 00:00:00+07:00,698.780029296875,698.780029296875,653.22998046875,670.77001953125,-0.35755000000000003
2020-03-31 00:00:00+07:00,670.77001953125,703.4000244140625,670.77001953125,691.1300048828125,0.5416
2020-04-01 00:00:00+07:00,691.1300048828125,710.8599853515625,671.0900268554688,678.2999877929688,-0.0703
2020-04-02 00:00:00+07:00,678.2999877929688,688.1099853515625,660.5700073242188,688.1099853515625,0.08294999999999997
2020-04-03 00:00:00+07:00,688.1099853515625,702.4199829101562,687.8099975585938,702.4199829101562,0.38915
2020-04-06 00:00:00+07:00,702.4199829101562,736.72998046875,702.4199829101562,736.72998046875,0.54825
2020-04-07 00:00:00+07:00,736.72998046875,771.2100219726562,718.02001953125,729.739990234375,-0.5264
2020-04-08 00:00:00+07:00,729.739990234375,730.1799926757812,689.9299926757812,697.72998046875,-0.5356000000000001
2020-04-09 00:00:00+07:00,697.72998046875,707.6799926757812,684.6400146484375,700.0599975585938,0.54825
2020-04-13 00:00:00+07:00,700.0599975585938,701.9500122070312,686.97998046875,693.47998046875,-0.6426499999999999
2020-04-14 00:00:00+07:00,693.47998046875,712.260009765625,693.47998046875,712.260009765625,0.6525
2020-04-15 00:00:00+07:00,712.260009765625,721.260009765625,690.3800048828125,694.4400024414062,-0.41935
2020-04-16 00:00:00+07:00,694.4400024414062,694.4400024414062,660.0499877929688,662.6900024414062,-0.41935
2020-04-17 00:00:00+07:00,662.6900024414062,697.1900024414062,662.6900024414062,695.469970703125,0.6525
2020-04-20 00:00:00+07:00,695.469970703125,702.6500244140625,682.8499755859375,682.8499755859375,0.15019999999999997
2020-04-21 00:00:00+07:00,682.8499755859375,682.8499755859375,665.47998046875,667.6300048828125,-0.41935
2020-04-22 00:00:00+07:00,667.6300048828125,687.510009765625,654.8599853515625,682.4000244140625,0.7483500000000001
2020-04-23 00:00:00+07:00,682.4000244140625,695.3400268554688,682.4000244140625,684.719970703125,0.7483500000000001
2020-04-24 00:00:00+07:00,684.719970703125,685.0,663.7000122070312,663.7000122070312,-0.41935
2020-04-27 00:00:00+07:00,663.7000122070312,674.0499877929688,660.7899780273438,669.760009765625,0.6854499999999999
2020-04-28 00:00:00+07:00,669.760009765625,673.3699951171875,664.3900146484375,671.1699829101562,0.2246111111111111
2020-04-29 00:00:00+07:00,671.1699829101562,681.3300170898438,669.6300048828125,680.4600219726562,0.6525
2020-04-30 00:00:00+07:00,680.4600219726562,718.0,680.4600219726562,713.6400146484375,0.6525
2020-05-04 00:00:00+07:00,713.6400146484375,713.6400146484375,682.1099853515625,689.3300170898438,-0.41935
2020-05-05 00:00:00+07:00,689.3300170898438,702.27001953125,687.22998046875,690.9600219726562,0.6525
2020-05-06 00:00:00+07:00,690.9600219726562,694.5599975585938,684.4000244140625,687.4400024414062,-0.47620000000000007
2020-05-08 00:00:00+07:00,687.4400024414062,693.0499877929688,684.3099975585938,686.22998046875,-0.18120000000000003
2020-05-11 00:00:00+07:00,686.22998046875,697.9400024414062,686.22998046875,695.2899780273438,0.73455
2020-05-12 00:00:00+07:00,695.2899780273438,696.8599853515625,675.4000244140625,681.6699829101562,-0.41935
2020-05-13 00:00:00+07:00,681.6699829101562,681.6699829101562,666.9400024414062,674.469970703125,-0.3843
2020-05-14 00:00:00+07:00,674.469970703125,675.27001953125,658.0599975585938,661.52001953125,-0.41935
2020-05-15 00:00:00+07:00,661.52001953125,667.6099853515625,648.6500244140625,657.0999755859375,-0.0509
2020-05-18 00:00:00+07:00,657.0999755859375,663.6199951171875,653.5499877929688,660.469970703125,0.6908
2020-05-19 00:00:00+07:00,660.469970703125,683.7000122070312,660.469970703125,671.0700073242188,0.8691
2020-05-20 00:00:00+07:00,671.0700073242188,675.0999755859375,664.1900024414062,672.1400146484375,0.14495
2020-05-26 00:00:00+07:00,672.1400146484375,691.5,671.2000122070312,689.3300170898438,0.8203
2020-05-27 00:00:00+07:00,689.3300170898438,693.8599853515625,683.9299926757812,693.8599853515625,0.14710000000000004
2020-05-28 00:00:00+07:00,693.8599853515625,716.1799926757812,693.4199829101562,709.3599853515625,0.6908
2020-05-29 00:00:00+07:00,709.3599853515625,725.8300170898438,706.1799926757812,725.8300170898438,0.7243999999999999
2020-06-02 00:00:00+07:00,725.8300170898438,757.9099731445312,725.8300170898438,749.52001953125,0.7828999999999999
2020-06-03 00:00:00+07:00,749.52001953125,772.0700073242188,748.1900024414062,770.6599731445312,0.81125
2020-06-04 00:00:00+07:00,770.6599731445312,786.1699829101562,760.2100219726562,764.6099853515625,0.30255
2020-06-05 00:00:00+07:00,764.6099853515625,772.8300170898438,748.22998046875,770.6699829101562,0.13384999999999997
2020-06-08 00:00:00+07:00,770.6699829101562,803.780029296875,770.6699829101562,795.2899780273438,0.8005
2020-06-09 00:00:00+07:00,795.2899780273438,808.97998046875,782.6400146484375,782.6400146484375,0.158
2020-06-10 00:00:00+07:00,782.6400146484375,782.9199829101562,754.2000122070312,758.9500122070312,-0.36845000000000006
2020-06-11 00:00:00+07:00,758.9500122070312,762.280029296875,736.3499755859375,745.3099975585938,-0.4030777777777778
2020-06-12 00:00:00+07:00,745.3099975585938,753.0900268554688,715.9000244140625,752.1099853515625,0.13384999999999997
2020-06-15 00:00:00+07:00,752.1099853515625,760.469970703125,738.27001953125,739.8599853515625,0.02345
2020-06-16 00:00:00+07:00,739.8599853515625,777.2000122070312,739.8599853515625,776.030029296875,0.7279
2020-06-17 00:00:00+07:00,776.030029296875,782.6099853515625,770.8599853515625,775.4600219726562,-0.18120000000000003
2020-06-18 00:00:00+07:00,775.4600219726562,777.989990234375,761.97998046875,761.97998046875,-0.27225
2020-06-19 00:00:00+07:00,761.97998046875,772.6699829101562,761.97998046875,767.4400024414062,0.6605
2020-06-22 00:00:00+07:00,767.4400024414062,769.739990234375,758.3099975585938,761.2100219726562,0.21669999999999998
2020-06-23 00:00:00+07:00,761.2100219726562,762.5900268554688,752.5399780273438,754.3099975585938,-0.26025
2020-06-24 00:00:00+07:00,754.3099975585938,775.2999877929688,754.3099975585938,771.9099731445312,0.6294500000000001
2020-06-25 00:00:00+07:00,771.9099731445312,771.9099731445312,757.02001953125,760.0499877929688,-0.27225
2020-06-26 00:00:00+07:00,760.0499877929688,770.0800170898438,758.4199829101562,760.2999877929688,0.2983
2020-06-29 00:00:00+07:00,760.2999877929688,762.3400268554688,751.9400024414062,759.6199951171875,-0.27225
2020-06-30 00:00:00+07:00,759.6199951171875,766.1500244140625,756.2000122070312,756.2000122070312,0.33115
2020-07-01 00:00:00+07:00,756.2000122070312,760.780029296875,753.489990234375,759.3800048828125,0.09895000000000001
2020-07-02 00:00:00+07:00,759.3800048828125,769.8200073242188,759.3800048828125,769.8200073242188,0.8046
2020-07-03 00:00:00+07:00,769.8200073242188,775.47998046875,769.1400146484375,770.9600219726562,0.8046
2020-07-06 00:00:00+07:00,770.9600219726562,778.510009765625,770.6500244140625,775.2999877929688,0.8046
2020-07-07 00:00:00+07:00,775.2999877929688,781.5900268554688,774.739990234375,775.9000244140625,0.765
2020-07-08 00:00:00+07:00,775.9000244140625,798.719970703125,775.8099975585938,796.5900268554688,0.8046
2020-07-09 00:00:00+07:00,796.5900268554688,804.0999755859375,789.239990234375,789.5399780273438,0.3439
2020-07-10 00:00:00+07:00,789.5399780273438,794.0499877929688,784.5599975585938,784.5599975585938,-0.1866
2020-07-13 00:00:00+07:00,784.5599975585938,794.280029296875,782.5599975585938,791.8499755859375,0.8046
2020-07-14 00:00:00+07:00,791.8499755859375,798.280029296875,790.6500244140625,795.3300170898438,0.8046
2020-07-15 00:00:00+07:00,795.3300170898438,804.0599975585938,793.5,793.9500122070312,0.33115
2020-07-16 00:00:00+07:00,793.9500122070312,801.1699829101562,793.9500122070312,797.8499755859375,0.8046
2020-07-17 00:00:00+07:00,797.8499755859375,799.7899780273438,792.8200073242188,792.8200073242188,-0.26115
2020-07-20 00:00:00+07:00,792.8200073242188,797.1099853515625,781.5999755859375,785.8300170898438,-0.34480000000000005
2020-07-21 00:00:00+07:00,785.8300170898438,806.6300048828125,784.9600219726562,800.47998046875,0.8046
2020-07-22 00:00:00+07:00,800.47998046875,806.510009765625,797.5800170898438,799.719970703125,0.3439
2020-07-23 00:00:00+07:00,799.719970703125,811.280029296875,799.719970703125,806.5499877929688,0.8046
2020-07-24 00:00:00+07:00,806.5499877929688,807.030029296875,791.1400146484375,791.1400146484375,0.08900153508771931
2020-07-27 00:00:00+07:00,791.1400146484375,800.3599853515625,790.4400024414062,800.3599853515625,0.8046
2020-07-28 00:00:00+07:00,800.3599853515625,807.0900268554688,796.7000122070312,799.6799926757812,-0.3389
2020-07-29 00:00:00+07:00,799.6799926757812,800.3800048828125,793.4600219726562,795.3800048828125,-0.34895
2020-07-30 00:00:00+07:00,795.3800048828125,803.010009765625,792.0499877929688,803.010009765625,0.8046
2020-08-03 00:00:00+07:00,803.010009765625,804.8599853515625,760.469970703125,774.3699951171875,-0.34895
2020-08-04 00:00:00+07:00,774.3699951171875,789.9000244140625,774.3699951171875,789.9000244140625,0.8046
2020-08-05 00:00:00+07:00,789.9000244140625,802.4400024414062,786.0599975585938,801.6900024414062,0.6361
2020-08-06 00:00:00+07:00,801.6900024414062,813.7999877929688,801.6900024414062,811.5900268554688,0.8046
2020-08-07 00:00:00+07:00,811.5900268554688,812.6699829101562,799.9099731445312,806.1900024414062,-0.3389
2020-08-10 00:00:00+07:00,806.1900024414062,809.0999755859375,802.6599731445312,806.9000244140625,0.51415
2020-08-11 00:00:00+07:00,806.9000244140625,816.4299926757812,806.9000244140625,812.2999877929688,0.7783
2020-08-12 00:00:00+07:00,812.2999877929688,826.780029296875,809.6599731445312,825.219970703125,0.4939
2020-08-13 00:00:00+07:00,825.219970703125,835.010009765625,821.1599731445312,825.7999877929688,0.4939
2020-08-14 00:00:00+07:00,825.7999877929688,828.9199829101562,821.5800170898438,827.219970703125,0.3054333333333333
2020-08-18 00:00:00+07:00,827.219970703125,843.72998046875,826.5499877929688,839.02001953125,0.24695
2020-08-19 00:00:00+07:00,839.02001953125,846.8900146484375,834.1400146484375,834.8400268554688,-0.19935
2020-08-24 00:00:00+07:00,834.8400268554688,839.3300170898438,830.3300170898438,836.1400146484375,0.4939
2020-08-25 00:00:00+07:00,836.1400146484375,851.8400268554688,836.1400146484375,850.989990234375,0.4939
2020-08-26 00:00:00+07:00,850.989990234375,853.4099731445312,845.7999877929688,849.52001953125,0.09895000000000001
2020-08-27 00:00:00+07:00,849.52001953125,854.7899780273438,843.8599853515625,852.6699829101562,0.09895000000000001
2020-08-28 00:00:00+07:00,852.6699829101562,854.72998046875,843.260009765625,847.75,-0.19935
2020-08-31 00:00:00+07:00,847.75,852.52001953125,822.530029296875,824.1900024414062,-0.19935
2020-09-01 00:00:00+07:00,824.1900024414062,841.25,820.1900024414062,841.25,0.24695
2020-09-02 00:00:00+07:00,841.25,847.7100219726562,837.9400024414062,843.1699829101562,0.4939
2020-09-03 00:00:00+07:00,843.1699829101562,846.8200073242188,827.9500122070312,834.739990234375,0.125
2020-09-04 00:00:00+07:00,834.739990234375,834.739990234375,815.260009765625,825.6199951171875,0.11315
2020-09-07 00:00:00+07:00,824.7899780273438,826.9199829101562,816.1599731445312,823.989990234375,0.11315
2020-09-08 00:00:00+07:00,824.7899780273438,828.6799926757812,824.7899780273438,826.0700073242188,0.4939
2020-09-09 00:00:00+07:00,818.469970703125,818.469970703125,802.5900268554688,804.3499755859375,-0.04594999999999999
2020-09-10 00:00:00+07:00,785.6400146484375,785.6900024414062,756.1199951171875,756.1199951171875,-0.04594999999999999
2020-09-11 00:00:00+07:00,730.9199829101562,780.530029296875,727.9199829101562,778.3200073242188,0.57125
2020-09-14 00:00:00+07:00,789.4099731445312,805.1199951171875,789.3099975585938,805.1199951171875,0.57125
2020-09-15 00:00:00+07:00,807.2100219726562,809.77001953125,788.0900268554688,790.75,-0.04594999999999999
2020-09-16 00:00:00+07:00,792.739990234375,794.22998046875,780.27001953125,781.3699951171875,-0.04594999999999999
2020-09-17 00:00:00+07:00,781.3699951171875,788.3099975585938,770.6699829101562,775.5399780273438,-0.10774999999999998
2020-09-18 00:00:00+07:00,775.760009765625,781.8699951171875,770.8400268554688,780.3200073242188,0.57125
2020-09-21 00:00:00+07:00,780.1699829101562,781.989990234375,765.25,767.969970703125,-0.04594999999999999
2020-09-22 00:00:00+07:00,754.27001953125,765.3200073242188,751.510009765625,756.3800048828125,-0.04594999999999999
2020-09-23 00:00:00+07:00,759.5999755859375,765.72998046875,745.0900268554688,754.1799926757812,-0.03409999999999999
2020-09-24 00:00:00+07:00,743.4400024414062,750.4500122070312,735.8800048828125,740.0,-0.04594999999999999
2020-09-25 00:00:00+07:00,745.6099853515625,761.239990234375,740.5599975585938,760.3200073242188,0.57125
2020-09-28 00:00:00+07:00,765.0999755859375,769.9000244140625,750.0,750.0,-0.04594999999999999
2020-09-29 00:00:00+07:00,756.0999755859375,759.280029296875,739.3699951171875,742.3800048828125,0.3601
2020-09-30 00:00:00+07:00,745.9199829101562,747.9400024414062,731.510009765625,737.1500244140625,-0.04594999999999999
2020-10-01 00:00:00+07:00,745.1699829101562,761.0499877929688,744.9600219726562,761.0499877929688,0.5276333333333333
2020-10-02 00:00:00+07:00,761.4400024414062,761.5399780273438,741.510009765625,750.8599853515625,-0.04594999999999999
2020-10-05 00:00:00+07:00,756.02001953125,758.2899780273438,748.0,755.0900268554688,0.57125
2020-10-06 00:00:00+07:00,766.77001953125,769.6199951171875,763.260009765625,764.1599731445312,0.6294500000000001
2020-10-07 00:00:00+07:00,758.4400024414062,766.0,755.7899780273438,764.0900268554688,-0.04594999999999999
2020-10-08 00:00:00+07:00,767.9000244140625,770.4500122070312,762.4299926757812,770.4500122070312,0.60615
2020-10-09 00:00:00+07:00,769.8200073242188,773.1300048828125,767.6500244140625,771.77001953125,0.20010000000000003
2020-10-12 00:00:00+07:00,777.6799926757812,779.9600219726562,775.6099853515625,777.2999877929688,0.60615
2020-10-13 00:00:00+07:00,777.3099975585938,783.97998046875,769.280029296875,783.5499877929688,0.20010000000000003
2020-10-14 00:00:00+07:00,784.27001953125,796.7999877929688,781.9500122070312,796.280029296875,0.65065
2020-10-15 00:00:00+07:00,795.3499755859375,796.739990234375,782.52001953125,782.8800048828125,-0.04594999999999999
2020-10-16 00:00:00+07:00,784.7999877929688,786.2100219726562,775.0599975585938,783.4500122070312,0.08785000000000001
2020-10-19 00:00:00+07:00,787.5800170898438,790.4500122070312,782.1400146484375,790.4500122070312,0.60615
2020-10-20 00:00:00+07:00,789.5399780273438,791.9600219726562,782.4500122070312,786.4400024414062,0.125
2020-10-21 00:00:00+07:00,790.9500122070312,793.7899780273438,785.22998046875,787.2000122070312,0.24695
2020-10-22 00:00:00+07:00,783.989990234375,789.5599975585938,780.1099853515625,788.5599975585938,0.08785000000000001
2020-10-23 00:00:00+07:00,794.1500244140625,794.3599853515625,786.02001953125,789.8200073242188,0.4842
2020-10-26 00:00:00+07:00,790.4500122070312,798.47998046875,789.469970703125,794.2100219726562,0.4939
2020-10-27 00:00:00+07:00,791.0900268554688,797.5999755859375,787.7899780273438,790.5,-0.04594999999999999
2020-11-02 00:00:00+07:00,784.6099853515625,791.5,777.5399780273438,788.5999755859375,-0.03409999999999999
2020-11-03 00:00:00+07:00,793.010009765625,795.0900268554688,789.510009765625,794.77001953125,0.4939
2020-11-04 00:00:00+07:00,797.9400024414062,800.9400024414062,781.1300048828125,781.1300048828125,0.23815
2020-11-05 00:00:00+07:00,795.7100219726562,816.47998046875,794.3400268554688,816.1599731445312,0.4939
2020-11-06 00:00:00+07:00,820.5599975585938,835.6099853515625,812.7999877929688,834.9000244140625,0.4939
2020-11-09 00:00:00+07:00,845.5399780273438,848.47998046875,830.780029296875,840.510009765625,0.08785000000000001
2020-11-10 00:00:00+07:00,858.5999755859375,865.530029296875,853.010009765625,863.969970703125,0.4939
2020-11-11 00:00:00+07:00,869.4099731445312,880.8499755859375,867.3699951171875,880.02001953125,0.5822
2020-11-12 00:00:00+07:00,876.1699829101562,876.7000122070312,864.1599731445312,866.6900024414062,-0.04594999999999999
2020-11-13 00:00:00+07:00,863.5700073242188,869.3099975585938,859.239990234375,867.2000122070312,0.08785000000000001
2020-11-16 00:00:00+07:00,876.9099731445312,880.9400024414062,867.0499877929688,873.4400024414062,0.4939
2020-11-17 00:00:00+07:00,879.5999755859375,888.239990234375,876.8400268554688,881.8099975585938,0.4939
2020-11-18 00:00:00+07:00,881.8200073242188,889.5700073242188,881.8200073242188,885.6500244140625,0.32926666666666665
2020-11-19 00:00:00+07:00,880.9000244140625,892.6799926757812,879.3599853515625,887.1199951171875,0.4939
2020-11-20 00:00:00+07:00,889.2899780273438,894.8599853515625,881.989990234375,884.9000244140625,0.125
2020-11-23 00:00:00+07:00,887.3499755859375,902.2100219726562,887.3499755859375,901.6599731445312,0.6294500000000001
2020-11-24 00:00:00+07:00,908.5399780273438,910.8099975585938,902.0999755859375,907.8800048828125,0.4939
2020-11-25 00:00:00+07:00,917.5499877929688,922.8300170898438,903.3599853515625,903.4600219726562,0.2263
2020-11-26 00:00:00+07:00,900.9600219726562,920.780029296875,900.9600219726562,920.780029296875,0.5822
2020-11-27 00:00:00+07:00,924.6599731445312,926.3699951171875,916.989990234375,920.1099853515625,0.23815
2020-11-30 00:00:00+07:00,918.9400024414062,921.260009765625,872.239990234375,883.0599975585938,-0.04594999999999999
2020-12-01 00:00:00+07:00,890.1500244140625,908.5700073242188,879.5,904.8300170898438,0.4939
2020-12-02 00:00:00+07:00,912.6799926757812,922.3599853515625,905.9400024414062,922.3599853515625,0.4939
2020-12-03 00:00:00+07:00,927.2899780273438,929.719970703125,917.1599731445312,921.1799926757812,0.1027
2020-12-04 00:00:00+07:00,920.2899780273438,920.5,910.4400024414062,916.25,-0.04594999999999999
2020-12-07 00:00:00+07:00,927.9000244140625,938.27001953125,927.02001953125,936.3200073242188,0.5198999999999999
2020-12-08 00:00:00+07:00,939.1799926757812,940.0599975585938,927.7999877929688,933.280029296875,0.23815
2020-12-10 00:00:00+07:00,940.8400268554688,943.6699829101562,928.030029296875,932.3300170898438,0.3601
2020-12-11 00:00:00+07:00,937.9500122070312,942.1500244140625,928.989990234375,929.9400024414062,0.11315
2020-12-14 00:00:00+07:00,935.22998046875,942.0800170898438,932.6099853515625,941.1799926757812,0.6854
2020-12-15 00:00:00+07:00,946.72998046875,946.72998046875,946.72998046875,946.72998046875,0.08785000000000001
2020-12-16 00:00:00+07:00,956.3699951171875,972.1300048828125,956.3699951171875,970.0599975585938,0.4939
2020-12-17 00:00:00+07:00,974.0399780273438,977.2100219726562,961.77001953125,968.6900024414062,0.23815
2020-12-18 00:00:00+07:00,966.2000122070312,969.219970703125,960.5499877929688,962.3599853515625,0.25
2020-12-21 00:00:00+07:00,969.5399780273438,977.3800048828125,961.3599853515625,970.989990234375,0.4939
2020-12-22 00:00:00+07:00,966.22998046875,969.739990234375,936.9000244140625,938.97998046875,-0.04594999999999999
2020-12-23 00:00:00+07:00,947.8200073242188,955.9000244140625,908.7100219726562,936.7999877929688,0.0
2020-12-28 00:00:00+07:00,953.0599975585938,957.8800048828125,932.010009765625,955.9000244140625,0.57125
2020-12-29 00:00:00+07:00,961.72998046875,965.52001953125,943.1599731445312,945.5900268554688,-0.03409999999999999
2020-12-30 00:00:00+07:00,949.1900024414062,949.3200073242188,934.219970703125,934.8900146484375,-0.04594999999999999
2021-01-04 00:00:00+07:00,939.010009765625,959.7100219726562,926.4099731445312,958.6500244140625,0.4939
2021-01-05 00:00:00+07:00,958.8400268554688,963.6099853515625,950.8200073242188,961.3900146484375,0.37195
2021-01-06 00:00:00+07:00,962.0999755859375,964.6699829101562,930.5599975585938,945.6799926757812,-0.04594999999999999
2021-01-07 00:00:00+07:00,952.47998046875,959.9199829101562,950.6500244140625,957.3099975585938,0.5822
2021-01-08 00:00:00+07:00,967.4299926757812,982.9000244140625,964.4500122070312,979.3099975585938,0.4939
2021-01-11 00:00:00+07:00,984.3300170898438,1001.9000244140625,984.0,1001.02001953125,0.4939
2021-01-12 00:00:00+07:00,996.4400024414062,996.4400024414062,996.4400024414062,996.4400024414062,0.23815
2021-01-13 00:00:00+07:00,1008.1500244140625,1010.6300048828125,994.6099853515625,1002.8900146484375,0.4939
2021-01-14 00:00:00+07:00,1006.8499755859375,1010.2999877929688,997.1599731445312,1002.3800048828125,0.3601
2021-01-15 00:00:00+07:00,1006.9000244140625,1010.489990234375,982.2999877929688,988.75,0.0703
2021-01-18 00:00:00+07:00,986.530029296875,1002.5399780273438,979.1099853515625,998.260009765625,0.4939
2021-01-19 00:00:00+07:00,989.0499877929688,989.0499877929688,989.0499877929688,989.0499877929688,-0.10774999999999998
2021-01-20 00:00:00+07:00,991.9199829101562,1017.1900024414062,988.4099731445312,1014.8599853515625,0.4939
2021-01-21 00:00:00+07:00,1026.3199462890625,1030.1099853515625,1008.3499755859375,1011.2100219726562,0.1645
