Date,Close
2020-06-04 00:00:00+07:00,764.6099853515625
2020-06-05 00:00:00+07:00,770.6699829101562
2020-06-08 00:00:00+07:00,795.2899780273438
2020-06-09 00:00:00+07:00,782.6400146484375
2020-06-10 00:00:00+07:00,758.9500122070312
2020-06-11 00:00:00+07:00,745.3099975585938
2020-06-12 00:00:00+07:00,752.1099853515625
2020-06-15 00:00:00+07:00,739.8599853515625
2020-06-16 00:00:00+07:00,776.030029296875
2020-06-17 00:00:00+07:00,775.4600219726562
2020-06-18 00:00:00+07:00,761.97998046875
2020-06-19 00:00:00+07:00,767.4400024414062
2020-06-22 00:00:00+07:00,761.2100219726562
2020-06-23 00:00:00+07:00,754.3099975585938
2020-06-24 00:00:00+07:00,771.9099731445312
2020-06-25 00:00:00+07:00,760.0499877929688
2020-06-26 00:00:00+07:00,760.2999877929688
2020-06-29 00:00:00+07:00,759.6199951171875
2020-06-30 00:00:00+07:00,756.2000122070312
2020-07-01 00:00:00+07:00,759.3800048828125
2020-07-02 00:00:00+07:00,769.8200073242188
2020-07-03 00:00:00+07:00,770.9600219726562
2020-07-06 00:00:00+07:00,775.2999877929688
2020-07-07 00:00:00+07:00,775.9000244140625
2020-07-08 00:00:00+07:00,796.5900268554688
2020-07-09 00:00:00+07:00,789.5399780273438
2020-07-10 00:00:00+07:00,784.5599975585938
2020-07-13 00:00:00+07:00,791.8499755859375
2020-07-14 00:00:00+07:00,795.3300170898438
2020-07-15 00:00:00+07:00,793.9500122070312
2020-07-16 00:00:00+07:00,797.8499755859375
2020-07-17 00:00:00+07:00,792.8200073242188
2020-07-20 00:00:00+07:00,785.8300170898438
2020-07-21 00:00:00+07:00,800.47998046875
2020-07-22 00:00:00+07:00,799.719970703125
2020-07-23 00:00:00+07:00,806.5499877929688
2020-07-24 00:00:00+07:00,791.1400146484375
2020-07-27 00:00:00+07:00,800.3599853515625
2020-07-28 00:00:00+07:00,799.6799926757812
2020-07-29 00:00:00+07:00,795.3800048828125
2020-07-30 00:00:00+07:00,803.010009765625
2020-08-03 00:00:00+07:00,774.3699951171875
2020-08-04 00:00:00+07:00,789.9000244140625
2020-08-05 00:00:00+07:00,801.6900024414062
2020-08-06 00:00:00+07:00,811.5900268554688
2020-08-07 00:00:00+07:00,806.1900024414062
2020-08-10 00:00:00+07:00,806.9000244140625
2020-08-11 00:00:00+07:00,812.2999877929688
2020-08-12 00:00:00+07:00,825.219970703125
2020-08-13 00:00:00+07:00,825.7999877929688
2020-08-14 00:00:00+07:00,827.219970703125
2020-08-18 00:00:00+07:00,839.02001953125
2020-08-19 00:00:00+07:00,834.8400268554688
2020-08-24 00:00:00+07:00,836.1400146484375
2020-08-25 00:00:00+07:00,850.989990234375
2020-08-26 00:00:00+07:00,849.52001953125
2020-08-27 00:00:00+07:00,852.6699829101562
2020-08-28 00:00:00+07:00,847.75
2020-08-31 00:00:00+07:00,824.1900024414062
2020-09-01 00:00:00+07:00,841.25
2020-09-02 00:00:00+07:00,843.1699829101562
2020-09-03 00:00:00+07:00,834.739990234375
2020-09-04 00:00:00+07:00,825.6199951171875
2020-09-07 00:00:00+07:00,823.989990234375
2020-09-08 00:00:00+07:00,826.0700073242188
2020-09-09 00:00:00+07:00,804.3499755859375
2020-09-10 00:00:00+07:00,756.1199951171875
2020-09-11 00:00:00+07:00,778.3200073242188
2020-09-14 00:00:00+07:00,805.1199951171875
2020-09-15 00:00:00+07:00,790.75
2020-09-16 00:00:00+07:00,781.3699951171875
2020-09-17 00:00:00+07:00,775.5399780273438
2020-09-18 00:00:00+07:00,780.3200073242188
2020-09-21 00:00:00+07:00,767.969970703125
2020-09-22 00:00:00+07:00,756.3800048828125
2020-09-23 00:00:00+07:00,754.1799926757812
2020-09-24 00:00:00+07:00,740.0
2020-09-25 00:00:00+07:00,760.3200073242188
2020-09-28 00:00:00+07:00,750.0
2020-09-29 00:00:00+07:00,742.3800048828125
2020-09-30 00:00:00+07:00,737.1500244140625
2020-10-01 00:00:00+07:00,761.0499877929688
2020-10-02 00:00:00+07:00,750.8599853515625
2020-10-05 00:00:00+07:00,755.0900268554688
2020-10-06 00:00:00+07:00,764.1599731445312
2020-10-07 00:00:00+07:00,764.0900268554688
2020-10-08 00:00:00+07:00,770.4500122070312
2020-10-09 00:00:00+07:00,771.77001953125
2020-10-12 00:00:00+07:00,777.2999877929688
2020-10-13 00:00:00+07:00,783.5499877929688
2020-10-14 00:00:00+07:00,796.280029296875
2020-10-15 00:00:00+07:00,782.8800048828125
2020-10-16 00:00:00+07:00,783.4500122070312
2020-10-19 00:00:00+07:00,790.4500122070312
2020-10-20 00:00:00+07:00,786.4400024414062
2020-10-21 00:00:00+07:00,787.2000122070312
2020-10-22 00:00:00+07:00,788.5599975585938
2020-10-23 00:00:00+07:00,789.8200073242188
2020-10-26 00:00:00+07:00,794.2100219726562
2020-10-27 00:00:00+07:00,790.5
2020-11-02 00:00:00+07:00,788.5999755859375
2020-11-03 00:00:00+07:00,794.77001953125
2020-11-04 00:00:00+07:00,781.1300048828125
2020-11-05 00:00:00+07:00,816.1599731445312
2020-11-06 00:00:00+07:00,834.9000244140625
2020-11-09 00:00:00+07:00,840.510009765625
2020-11-10 00:00:00+07:00,863.969970703125
2020-11-11 00:00:00+07:00,880.02001953125
2020-11-12 00:00:00+07:00,866.6900024414062
2020-11-13 00:00:00+07:00,867.2000122070312
2020-11-16 00:00:00+07:00,873.4400024414062
2020-11-17 00:00:00+07:00,881.8099975585938
2020-11-18 00:00:00+07:00,885.6500244140625
2020-11-19 00:00:00+07:00,887.1199951171875
2020-11-20 00:00:00+07:00,884.9000244140625
2020-11-23 00:00:00+07:00,901.6599731445312
2020-11-24 00:00:00+07:00,907.8800048828125
2020-11-25 00:00:00+07:00,903.4600219726562
2020-11-26 00:00:00+07:00,920.780029296875
2020-11-27 00:00:00+07:00,920.1099853515625
2020-11-30 00:00:00+07:00,883.0599975585938
2020-12-01 00:00:00+07:00,904.8300170898438
2020-12-02 00:00:00+07:00,922.3599853515625
2020-12-03 00:00:00+07:00,921.1799926757812
2020-12-04 00:00:00+07:00,916.25
2020-12-07 00:00:00+07:00,936.3200073242188
2020-12-08 00:00:00+07:00,933.280029296875
2020-12-10 00:00:00+07:00,932.3300170898438
2020-12-11 00:00:00+07:00,929.9400024414062
2020-12-14 00:00:00+07:00,941.1799926757812
2020-12-15 00:00:00+07:00,946.72998046875
2020-12-16 00:00:00+07:00,970.0599975585938
2020-12-17 00:00:00+07:00,968.6900024414062
2020-12-18 00:00:00+07:00,962.3599853515625
2020-12-21 00:00:00+07:00,970.989990234375
2020-12-22 00:00:00+07:00,938.97998046875
2020-12-23 00:00:00+07:00,936.7999877929688
2020-12-28 00:00:00+07:00,955.9000244140625
2020-12-29 00:00:00+07:00,945.5900268554688
2020-12-30 00:00:00+07:00,934.8900146484375
2021-01-04 00:00:00+07:00,958.6500244140625
2021-01-05 00:00:00+07:00,961.3900146484375
2021-01-06 00:00:00+07:00,945.6799926757812
2021-01-07 00:00:00+07:00,957.3099975585938
2021-01-08 00:00:00+07:00,979.3099975585938
2021-01-11 00:00:00+07:00,1001.02001953125
2021-01-12 00:00:00+07:00,996.4400024414062
2021-01-13 00:00:00+07:00,1002.8900146484375
2021-01-14 00:00:00+07:00,1002.3800048828125
2021-01-15 00:00:00+07:00,988.75
2021-01-18 00:00:00+07:00,998.260009765625
2021-01-19 00:00:00+07:00,989.0499877929688
2021-01-20 00:00:00+07:00,1014.8599853515625
2021-01-21 00:00:00+07:00,1011.2100219726562
2021-01-22 00:00:00+07:00,991.5800170898438
2021-01-25 00:00:00+07:00,987.9500122070312
2021-01-26 00:00:00+07:00,966.8800048828125
2021-01-27 00:00:00+07:00,963.1400146484375
2021-01-28 00:00:00+07:00,940.52001953125
2021-01-29 00:00:00+07:00,911.97998046875
2021-02-01 00:00:00+07:00,947.2999877929688
2021-02-02 00:00:00+07:00,938.7100219726562
2021-02-03 00:00:00+07:00,940.8599853515625
2021-02-04 00:00:00+07:00,949.2999877929688
2021-02-05 00:00:00+07:00,953.5800170898438
2021-02-08 00:00:00+07:00,957.5599975585938
2021-02-09 00:00:00+07:00,950.3300170898438
2021-02-10 00:00:00+07:00,953.030029296875
2021-02-11 00:00:00+07:00,953.5599975585938
2021-02-15 00:00:00+07:00,959.3200073242188
2021-02-16 00:00:00+07:00,959.8900146484375
2021-02-17 00:00:00+07:00,946.6699829101562
2021-02-18 00:00:00+07:00,940.6799926757812
2021-02-19 00:00:00+07:00,951.8499755859375
2021-02-22 00:00:00+07:00,951.239990234375
2021-02-23 00:00:00+07:00,959.2100219726562
2021-02-24 00:00:00+07:00,950.719970703125
2021-02-25 00:00:00+07:00,952.5399780273438
2021-02-26 00:00:00+07:00,944.75
2021-03-01 00:00:00+07:00,967.719970703125
2021-03-02 00:00:00+07:00,967.6599731445312
2021-03-03 00:00:00+07:00,968.219970703125
2021-03-04 00:00:00+07:00,948.469970703125
2021-03-05 00:00:00+07:00,941.3599853515625
2021-03-08 00:00:00+07:00,940.239990234375
2021-03-09 00:00:00+07:00,927.8499755859375
2021-03-10 00:00:00+07:00,939.2000122070312
2021-03-12 00:00:00+07:00,950.8300170898438
2021-03-15 00:00:00+07:00,943.0900268554688
2021-03-16 00:00:00+07:00,943.1099853515625
2021-03-17 00:00:00+07:00,939.6300048828125
2021-03-18 00:00:00+07:00,956.8400268554688
2021-03-19 00:00:00+07:00,957.739990234375
2021-03-22 00:00:00+07:00,944.280029296875
2021-03-23 00:00:00+07:00,940.52001953125
2021-03-24 00:00:00+07:00,925.9600219726562
2021-03-25 00:00:00+07:00,924.6699829101562
2021-03-26 00:00:00+07:00,938.8300170898438
2021-03-29 00:00:00+07:00,933.530029296875
2021-03-30 00:00:00+07:00,916.8800048828125
2021-03-31 00:00:00+07:00,902.7899780273438
2021-04-01 00:00:00+07:00,901.8599853515625
2021-04-05 00:00:00+07:00,895.6799926757812
2021-04-06 00:00:00+07:00,900.02001953125
2021-04-07 00:00:00+07:00,904.1300048828125
2021-04-08 00:00:00+07:00,906.6199951171875
2021-04-09 00:00:00+07:00,906.489990234375
2021-04-12 00:00:00+07:00,882.8099975585938
2021-04-13 00:00:00+07:00,881.6900024414062
2021-04-14 00:00:00+07:00,904.8800048828125
2021-04-15 00:00:00+07:00,908.4400024414062
2021-04-16 00:00:00+07:00,907.6699829101562
2021-04-19 00:00:00+07:00,903.1500244140625
2021-04-20 00:00:00+07:00,902.5599975585938
2021-04-21 00:00:00+07:00,892.7899780273438
2021-04-22 00:00:00+07:00,893.9600219726562
2021-04-23 00:00:00+07:00,902.739990234375
2021-04-26 00:00:00+07:00,892.1799926757812
2021-04-27 00:00:00+07:00,891.3499755859375
2021-04-28 00:00:00+07:00,890.9000244140625
2021-04-29 00:00:00+07:00,897.8099975585938
2021-04-30 00:00:00+07:00,893.72998046875
2021-05-03 00:00:00+07:00,884.3400268554688
2021-05-04 00:00:00+07:00,888.9199829101562
2021-05-05 00:00:00+07:00,890.4199829101562
2021-05-06 00:00:00+07:00,888.9500122070312
2021-05-07 00:00:00+07:00,880.719970703125
2021-05-10 00:00:00+07:00,888.5
2021-05-11 00:00:00+07:00,882.9299926757812
2021-05-17 00:00:00+07:00,869.489990234375
2021-05-18 00:00:00+07:00,868.3900146484375
2021-05-19 00:00:00+07:00,854.760009765625
2021-05-20 00:00:00+07:00,862.530029296875
2021-05-21 00:00:00+07:00,858.3300170898438
2021-05-24 00:00:00+07:00,858.6099853515625
2021-05-25 00:00:00+07:00,864.9299926757812
2021-05-27 00:00:00+07:00,863.75
2021-05-28 00:00:00+07:00,866.6699829101562
2021-05-31 00:00:00+07:00,888.6500244140625
2021-06-02 00:00:00+07:00,904.239990234375
2021-06-03 00:00:00+07:00,919.1099853515625
2021-06-04 00:00:00+07:00,909.489990234375
2021-06-07 00:00:00+07:00,906.489990234375
2021-06-08 00:00:00+07:00,894.8400268554688
2021-06-09 00:00:00+07:00,898.9099731445312
2021-06-10 00:00:00+07:00,905.4199829101562
2021-06-11 00:00:00+07:00,901.6400146484375
2021-06-14 00:00:00+07:00,895.8900146484375
2021-06-15 00:00:00+07:00,895.2000122070312
2021-06-16 00:00:00+07:00,885.1099853515625
2021-06-17 00:00:00+07:00,877.52001953125
2021-06-18 00:00:00+07:00,863.1599731445312
2021-06-21 00:00:00+07:00,858.9400024414062
2021-06-22 00:00:00+07:00,868.469970703125
2021-06-23 00:00:00+07:00,859.6099853515625
2021-06-24 00:00:00+07:00,854.7000122070312
2021-06-25 00:00:00+07:00,853.8499755859375
2021-06-28 00:00:00+07:00,835.5
2021-06-29 00:00:00+07:00,839.0
2021-06-30 00:00:00+07:00,844.8499755859375
2021-07-01 00:00:00+07:00,847.1199951171875
2021-07-02 00:00:00+07:00,851.52001953125
2021-07-05 00:00:00+07:00,842.9000244140625
2021-07-06 00:00:00+07:00,846.9600219726562
2021-07-07 00:00:00+07:00,841.8599853515625
2021-07-08 00:00:00+07:00,839.9199829101562
2021-07-09 00:00:00+07:00,840.3400268554688
2021-07-12 00:00:00+07:00,844.4000244140625
2021-07-13 00:00:00+07:00,835.72998046875
2021-07-14 00:00:00+07:00,827.7999877929688
2021-07-15 00:00:00+07:00,841.2000122070312
2021-07-16 00:00:00+07:00,847.1500244140625
2021-07-19 00:00:00+07:00,837.9299926757812
2021-07-21 00:00:00+07:00,841.4199829101562
2021-07-22 00:00:00+07:00,857.0399780273438
2021-07-23 00:00:00+07:00,845.7100219726562
2021-07-26 00:00:00+07:00,841.8200073242188
2021-07-27 00:00:00+07:00,837.8200073242188
2021-07-28 00:00:00+07:00,830.7000122070312
2021-07-29 00:00:00+07:00,832.75
2021-07-30 00:00:00+07:00,823.0399780273438
2021-08-02 00:00:00+07:00,830.1500244140625
2021-08-03 00:00:00+07:00,838.5399780273438
2021-08-04 00:00:00+07:00,843.4600219726562
2021-08-05 00:00:00+07:00,853.010009765625
2021-08-06 00:00:00+07:00,844.1400146484375
2021-08-09 00:00:00+07:00,831.75
2021-08-10 00:00:00+07:00,832.3300170898438
2021-08-12 00:00:00+07:00,845.8400268554688
2021-08-13 00:00:00+07:00,851.3900146484375
2021-08-16 00:00:00+07:00,852.8499755859375
2021-08-18 00:00:00+07:00,869.9199829101562
2021-08-19 00:00:00+07:00,850.739990234375
2021-08-20 00:00:00+07:00,855.0399780273438
2021-08-23 00:00:00+07:00,863.8300170898438
2021-08-24 00:00:00+07:00,855.969970703125
2021-08-25 00:00:00+07:00,858.1699829101562
2021-08-26 00:00:00+07:00,850.2100219726562
2021-08-27 00:00:00+07:00,845.7100219726562
2021-08-30 00:00:00+07:00,866.9500122070312
2021-08-31 00:00:00+07:00,866.489990234375
2021-09-01 00:00:00+07:00,860.510009765625
2021-09-02 00:00:00+07:00,862.8599853515625
2021-09-03 00:00:00+07:00,873.9199829101562
2021-09-06 00:00:00+07:00,874.5499877929688
2021-09-07 00:00:00+07:00,871.3800048828125
2021-09-08 00:00:00+07:00,856.5999755859375
2021-09-09 00:00:00+07:00,871.8499755859375
2021-09-10 00:00:00+07:00,870.2000122070312
2021-09-13 00:00:00+07:00,865.5399780273438
2021-09-14 00:00:00+07:00,870.2999877929688
2021-09-15 00:00:00+07:00,866.1300048828125
2021-09-16 00:00:00+07:00,862.7000122070312
2021-09-17 00:00:00+07:00,862.4400024414062
2021-09-20 00:00:00+07:00,854.8300170898438
2021-09-21 00:00:00+07:00,851.72998046875
2021-09-22 00:00:00+07:00,862.1799926757812
2021-09-23 00:00:00+07:00,865.510009765625
2021-09-24 00:00:00+07:00,866.25
2021-09-27 00:00:00+07:00,861.3099975585938
2021-09-28 00:00:00+07:00,859.8800048828125
2021-09-29 00:00:00+07:00,870.3400268554688
2021-09-30 00:00:00+07:00,894.6799926757812
2021-10-01 00:00:00+07:00,886.010009765625
2021-10-04 00:00:00+07:00,911.010009765625
2021-10-05 00:00:00+07:00,902.1699829101562
2021-10-06 00:00:00+07:00,928.0700073242188
2021-10-07 00:00:00+07:00,924.25
2021-10-08 00:00:00+07:00,939.8800048828125
2021-10-11 00:00:00+07:00,941.5499877929688
2021-10-12 00:00:00+07:00,946.6099853515625
2021-10-13 00:00:00+07:00,960.510009765625
2021-10-14 00:00:00+07:00,972.6599731445312
2021-10-15 00:00:00+07:00,972.2100219726562
2021-10-18 00:00:00+07:00,976.4299926757812
2021-10-19 00:00:00+07:00,975.1599731445312
2021-10-21 00:00:00+07:00,968.1599731445312
2021-10-22 00:00:00+07:00,970.7899780273438
2021-10-25 00:00:00+07:00,961.3200073242188
2021-10-26 00:00:00+07:00,965.0399780273438
2021-10-27 00:00:00+07:00,956.8200073242188
2021-10-28 00:00:00+07:00,942.8099975585938
2021-10-29 00:00:00+07:00,952.5900268554688
2021-11-01 00:00:00+07:00,944.489990234375
2021-11-02 00:00:00+07:00,933.5499877929688
2021-11-03 00:00:00+07:00,945.1300048828125
2021-11-04 00:00:00+07:00,948.1699829101562
2021-11-05 00:00:00+07:00,947.969970703125
2021-11-08 00:00:00+07:00,950.5700073242188
2021-11-09 00:00:00+07:00,952.6300048828125
2021-11-10 00:00:00+07:00,958.4000244140625
2021-11-11 00:00:00+07:00,957.72998046875
2021-11-12 00:00:00+07:00,951.4400024414062
2021-11-15 00:00:00+07:00,942.2000122070312
2021-11-16 00:00:00+07:00,948.1199951171875
2021-11-17 00:00:00+07:00,953.4000244140625
2021-11-18 00:00:00+07:00,945.9400024414062
2021-11-19 00:00:00+07:00,963.6400146484375
2021-11-22 00:00:00+07:00,963.6400146484375
2021-11-23 00:00:00+07:00,958.3900146484375
2021-11-24 00:00:00+07:00,958.8400268554688
2021-11-25 00:00:00+07:00,965.1400146484375
2021-11-26 00:00:00+07:00,941.1099853515625
2021-11-29 00:00:00+07:00,950.6699829101562
2021-11-30 00:00:00+07:00,930.97998046875
2021-12-01 00:00:00+07:00,931.5499877929688
2021-12-02 00:00:00+07:00,949.489990234375
2021-12-03 00:00:00+07:00,938.9299926757812
2021-12-06 00:00:00+07:00,938.9299926757812
2021-12-07 00:00:00+07:00,950.1699829101562
2021-12-08 00:00:00+07:00,945.5900268554688
2021-12-09 00:00:00+07:00,952.510009765625
2021-12-10 00:00:00+07:00,948.6099853515625
2021-12-13 00:00:00+07:00,943.7100219726562
2021-12-14 00:00:00+07:00,940.3499755859375
2021-12-15 00:00:00+07:00,944.489990234375
2021-12-16 00:00:00+07:00,937.1099853515625
2021-12-17 00:00:00+07:00,939.4099731445312
2021-12-20 00:00:00+07:00,932.1699829101562
2021-12-21 00:00:00+07:00,934.9600219726562
2021-12-22 00:00:00+07:00,926.9400024414062
2021-12-23 00:00:00+07:00,932.4400024414062
2021-12-24 00:00:00+07:00,930.9600219726562
2021-12-27 00:00:00+07:00,933.489990234375
2021-12-28 00:00:00+07:00,937.0800170898438
2021-12-29 00:00:00+07:00,936.219970703125
2021-12-30 00:00:00+07:00,931.4099731445312
2022-01-03 00:00:00+07:00,943.3200073242188
2022-01-04 00:00:00+07:00,947.8800048828125
2022-01-05 00:00:00+07:00,939.2999877929688
2022-01-06 00:00:00+07:00,940.5
2022-01-07 00:00:00+07:00,949.8599853515625
2022-01-10 00:00:00+07:00,944.1799926757812
2022-01-11 00:00:00+07:00,940.3200073242188
2022-01-12 00:00:00+07:00,943.9299926757812
2022-01-13 00:00:00+07:00,950.5900268554688
2022-01-14 00:00:00+07:00,952.9500122070312
2022-01-17 00:00:00+07:00,948.02001953125
2022-01-18 00:00:00+07:00,944.8200073242188
2022-01-19 00:00:00+07:00,938.6099853515625
2022-01-20 00:00:00+07:00,943.3400268554688
2022-01-21 00:00:00+07:00,959.760009765625
2022-01-24 00:00:00+07:00,949.489990234375
2022-01-25 00:00:00+07:00,939.3400268554688
2022-01-26 00:00:00+07:00,946.8599853515625
2022-01-27 00:00:00+07:00,947.02001953125
2022-01-28 00:00:00+07:00,949.77001953125
2022-01-31 00:00:00+07:00,939.6300048828125
2022-02-02 00:00:00+07:00,947.8900146484375
2022-02-03 00:00:00+07:00,945.9400024414062
2022-02-04 00:00:00+07:00,951.6699829101562
2022-02-07 00:00:00+07:00,964.6099853515625
2022-02-08 00:00:00+07:00,962.010009765625
2022-02-09 00:00:00+07:00,971.719970703125
2022-02-10 00:00:00+07:00,973.6400146484375
2022-02-11 00:00:00+07:00,971.6799926757812
2022-02-14 00:00:00+07:00,962.6400146484375
2022-02-15 00:00:00+07:00,975.3200073242188
2022-02-16 00:00:00+07:00,976.510009765625
2022-02-17 00:00:00+07:00,973.4000244140625
2022-02-18 00:00:00+07:00,979.9600219726562
2022-02-21 00:00:00+07:00,979.780029296875
2022-02-22 00:00:00+07:00,973.739990234375
2022-02-23 00:00:00+07:00,985.0800170898438
2022-02-24 00:00:00+07:00,973.6500244140625
2022-02-25 00:00:00+07:00,985.5399780273438
2022-03-01 00:00:00+07:00,987.6500244140625
2022-03-02 00:00:00+07:00,978.1599731445312
2022-03-04 00:00:00+07:00,994.0499877929688
2022-03-07 00:00:00+07:00,988.9099731445312
2022-03-08 00:00:00+07:00,986.5399780273438
2022-03-09 00:00:00+07:00,993.3800048828125
2022-03-10 00:00:00+07:00,997.1400146484375
2022-03-11 00:00:00+07:00,997.7000122070312
2022-03-14 00:00:00+07:00,1003.7999877929688
2022-03-15 00:00:00+07:00,1001.280029296875
2022-03-16 00:00:00+07:00,1013.6099853515625
2022-03-17 00:00:00+07:00,1005.8200073242188
2022-03-18 00:00:00+07:00,1003.77001953125
2022-03-21 00:00:00+07:00,1003.760009765625
2022-03-22 00:00:00+07:00,1011.75
2022-03-23 00:00:00+07:00,1011.6799926757812
2022-03-24 00:00:00+07:00,1026.18994140625
2022-03-25 00:00:00+07:00,1017.6699829101562
2022-03-28 00:00:00+07:00,1026.8399658203125
2022-03-29 00:00:00+07:00,1019.0800170898438
2022-03-30 00:00:00+07:00,1024.219970703125
2022-03-31 00:00:00+07:00,1022.989990234375
2022-04-01 00:00:00+07:00,1027.52001953125
2022-04-04 00:00:00+07:00,1033.5
2022-04-05 00:00:00+07:00,1038.8499755859375
2022-04-06 00:00:00+07:00,1030.1199951171875
2022-04-07 00:00:00+07:00,1031.9599609375
2022-04-08 00:00:00+07:00,1043.8199462890625
2022-04-11 00:00:00+07:00,1029.27001953125
2022-04-12 00:00:00+07:00,1036.8499755859375
2022-04-13 00:00:00+07:00,1044.75
2022-04-14 00:00:00+07:00,1035.6700439453125
2022-04-18 00:00:00+07:00,1040.969970703125
2022-04-19 00:00:00+07:00,1037.1400146484375
2022-04-20 00:00:00+07:00,1053.6800537109375
